"LOC100130075" "AGAP2.AS1" "GIHCG" "EGFR.AS1" "TSFM" "CTDSP2" "CDK4" "DCTN2" "AVIL" "OS9" "MBD6" "ARHGEF25" "AGAP2" "CYP27B1" "DDIT3" "GSX2" "EGFR" "DTX3" "VSTM2A" "DKFZp434L192" "SEC61G" "B4GALNT1" "SUMF2" "EEF1AKMT3" "NIPSNAP2" "CHIC2" "VSTM2A.OT1" "NA..64" "SEPTIN14" "ZNF713" "FKBP9P1" "KIF5A" "NUPR2" "RPL21P44" "MIR26A2" "METTL1" "CHCHD2" "MRPS17" "PHKG1" "LANCL2" "PSPH" "TSPAN31" "SLC26A10" "LOC650226" "SNORA15" "PIP4K2C" "VOPP1" "CCT6A" "ATP23" "MARCHF9"
"Dinaciclib_1180" 0.719614204322045 0.96033021621802 0.503169595362851 0.841600495254399 0.789655852192912 0.669675899291123 0.895564726638734 0.825925507775611 0.623387642897134 0.96925818127993 0.608065225850707 0.83828413700497 0.967841732020268 0.809628482059745 0.597211600834166 0.954877585019546 0.853729577743346 0.83828413700497 0.71463504445923 0.0425301981388553 0.876124811015685 0.917182407336103 0.0175254200810471 0.905237716316251 0.115441318536548 0.525569119381861 0.71463504445923 0.384319875299235 0.0188259339135807 0.0144917859539265 0.0101678984306187 0.83828413700497 0.0304218780930222 0.495381190273486 0.647319000053288 0.879267476384149 0.0195345771402285 0.031518437422447 0.0195345771402285 0.278134462660946 0.208828846866711 0.895308627738306 0.954529784259424 0.0504596787516342 0.0330916604117613 0.836626206877447 0.207824656771149 0.0330916604117613 0.44014392765498 0.998731278283995
"Gemcitabine_1190" 0.350476912203541 0.614312618577496 0.548035828374299 0.145215124519642 0.749496345104787 0.597756539197504 0.739267316627392 0.849682205455644 0.518166523681335 0.983921324918763 0.816827288608332 0.857834335166422 0.575806602119869 0.666141986897884 0.808787621706134 0.889675769432576 0.184366431595305 0.857834335166422 0.348412294206356 0.544573033171432 0.31036002409953 0.938025808071774 0.48338491604802 0.606797876250485 0.992715046440308 0.833509259738068 0.348412294206356 0.296073578479648 0.918892595161538 0.457325396384467 0.994462742689991 0.857834335166422 0.364181191009189 0.8279290719677 0.52782953390896 0.52978353323855 0.463105622301419 0.973041360833529 0.463105622301419 0.574519673251893 0.587073407822661 0.746207582768031 0.933525781980864 0.717408848942397 0.544290668830843 0.868343796273057 0.801354652897266 0.544290668830843 0.45618808816171 0.633838375131049
"Bortezomib_1191" 0.133713169742905 0.5131115505679 0.587772300484966 0.121839887470893 0.658650940958337 0.629841789283481 0.333027926749998 0.538398256257394 0.456362660939073 0.510017792219646 0.614455526182064 0.541047783138608 0.611941484008864 0.292423789620948 0.60100282782025 0.856385533761653 0.0596704091668164 0.541047783138608 0.122014210991376 0.597823229656756 0.294325276777716 0.546653299119226 0.358066562007262 0.294024104093534 0.371014563546541 0.879929977974125 0.122014210991376 0.510703460171487 0.0473448602856817 0.309609658979794 0.038341139082282 0.541047783138608 0.462987781713421 0.85444070619539 0.601584218262265 0.275270945156951 0.362417666075033 0.200086463903883 0.362417666075033 0.132497881860255 0.596990885457908 0.325732150292545 0.565095741992044 0.684355255745344 0.465656961671481 0.564083538913775 0.0852047629015248 0.465656961671481 0.467375433896452 0.398089355887816
"GSK269962A_1192" 0.637818723218036 0.261501162665209 0.4031827130269 0.390048132355764 0.529488138944744 0.435741950323974 0.532019363708602 0.22553217842141 0.477627623857726 0.15285094619556 0.373886655404133 0.226071423520555 0.25370972843043 0.379697157496795 0.378184148186073 0.11191655503986 0.113172603048437 0.226071423520555 0.966027922312811 0.327111791647776 0.667853756458653 0.220198244828856 0.374002275305389 0.360627888820145 0.675423498693092 0.225911003283857 0.966027922312811 0.549770992380286 0.410210637462025 0.918462788075577 0.413491617360907 0.226071423520555 0.320534258687988 0.245884577643538 0.428637652072151 0.353778763421671 0.366903762397557 0.971913017143262 0.366903762397557 0.259112504177713 0.883819182021496 0.41659480642789 0.23061420670527 0.46405654551646 0.3476979267026 0.224095025727386 0.220524545761055 0.3476979267026 0.637882718906251 0.345837262443022
"SB505124_1194" 0.934611171793069 0.964787509492937 0.52232245486997 0.0667875680453596 0.406489119848923 0.679652552217131 0.595270485718776 0.825463985206569 0.436520925878463 0.696351892495477 0.994493694515709 0.823347895867457 0.851788894786273 0.552180343559178 0.992199585289328 0.04614672249768 0.00944988513552303 0.823347895867457 0.192215616090134 0.253170084760282 0.17302256497473 0.81195996514645 0.359684427753153 0.550887546546757 0.270292866683514 0.0174319143112175 0.192215616090134 0.851401219859119 0.643027312237819 0.858256494687807 0.395203291595215 0.823347895867457 0.367236730062597 0.0161911146067432 0.686341386810384 0.557161527379071 0.389596841739141 0.806040846746467 0.389596841739141 0.407017449016696 0.589540395607639 0.666116090498948 0.803888004392061 0.188124182616501 0.351583894817773 0.826289335824333 0.393335958426748 0.351583894817773 0.717272703664113 0.455646610518028
"Tamoxifen_1199" 0.317031800252065 0.478615775259429 0.642833432544861 0.212501496651316 0.555568227058777 0.73566832088719 0.261401036123312 0.665329530814469 0.570545685745876 0.479517238219873 0.926123532606511 0.660240800682541 0.553872573470051 0.381776172998605 0.928930104584775 0.538589196619065 0.0717477014761981 0.660240800682541 0.390653477072157 0.796212144591725 0.332453008995187 0.596800838540558 0.734346063204271 0.440631468964933 0.9022506390376 0.739390599046325 0.390653477072157 0.794211619416931 0.693195554603213 0.730870709890713 0.855283352549946 0.660240800682541 0.813538201570992 0.681127618199975 0.73852018512408 0.442353931218776 0.739666532120168 0.979772861617907 0.739666532120168 0.274073164572558 0.698820558121383 0.308657880815997 0.615011300626122 0.969912326541305 0.732823873088518 0.693510241130033 0.322308346914686 0.732823873088518 0.620811711099782 0.258946616921881
"Fulvestrant_1200" 0.785469504580661 0.985669085548731 0.363107204366887 0.854432305614667 0.567888566854608 0.647073006357143 0.593538663045649 0.95057652022189 0.401671689562874 0.817770401253611 0.863828398275402 0.931603795145287 0.978901606644836 0.53626952839083 0.848853449285615 0.417252614653651 0.523327522094397 0.931603795145287 0.500512011668772 0.218679063394294 0.574167684220222 0.78469085524479 0.145322371571535 0.67387387263666 0.5408325454707 0.21582104116434 0.500512011668772 0.577649315964738 0.404252190514238 0.202700599890785 0.337723802042599 0.931603795145287 0.17448692743987 0.203896013276375 0.622012299213091 0.646723572050548 0.151468754409473 0.305231762264309 0.151468754409473 0.769662368168823 0.770695355406694 0.716044395939429 0.762749622658784 0.291551225561717 0.170090448778227 0.952313128532336 0.98332209025866 0.170090448778227 0.364729735551885 0.615728517569973
"EPZ004777_1237" 0.273248584495189 0.470902245447714 0.270912440493292 0.611327577011774 0.613709127171928 0.389396599421007 0.483241863886808 0.550152691612207 0.337520760844636 0.346906615769818 0.75151577651445 0.529115529707103 0.661493539371723 0.379174285440894 0.762242505088302 0.824890275893639 0.657035593492335 0.529115529707103 0.884815307217712 0.298515437092861 0.730948395525997 0.382816686800562 0.170712481479108 0.530271335567046 0.622142958484016 0.593639771664305 0.884815307217712 0.373751537326406 0.0662576143358395 0.056239757677894 0.0541406425511546 0.529115529707103 0.24539856275396 0.573885468483619 0.36046900104886 0.491642487889112 0.172151135921002 0.167427367537052 0.172151135921002 0.277369313428317 0.722189847544607 0.445468945768894 0.372250973184275 0.328487443410464 0.217500607653017 0.536298641657355 0.355452393985355 0.217500607653017 0.24470096782279 0.535016475214263
"YK-4-279_1239" 0.854096984349379 0.5864253754146 0.829778017797182 0.953352190604747 0.810401099207076 0.948549688142809 0.836444319441284 0.344700764656112 0.92122122414998 0.385832393688778 0.241889470563466 0.345950023261435 0.699646638105278 0.98325713541849 0.238777960623248 0.756414209419782 0.796750359452119 0.345950023261435 0.809105258884381 0.152781950111374 0.974191557496846 0.3569219322793 0.10074390572136 0.994601329096354 0.946538184516603 0.917727290827594 0.809105258884381 0.936944453474329 0.268635874972911 0.0814899719128526 0.43489478205491 0.345950023261435 0.0777789719662253 0.934412186134666 0.909364611352031 0.952366736667422 0.0948664576608694 0.33247870910447 0.0948664576608694 0.902019732386364 0.662248243410881 0.641021116726719 0.35687417345477 0.232917530114391 0.131676097136947 0.341522542784966 0.958617650197945 0.131676097136947 0.725144183970941 0.742412243775966
"Daporinad_1248" 0.380184982593308 0.613759707003821 0.496340669558187 0.174526977955695 0.768018401794485 0.568983408849989 0.771122132613573 0.968672473641548 0.771364059826835 0.61202368855475 0.731643201334849 0.949106380514775 0.502431931707737 0.624331073561001 0.714754622325946 0.22581503899553 0.211593260271686 0.949106380514775 0.396901703368925 0.175129293996306 0.255959079559528 0.786194731641757 0.0716213027449394 0.474683012756186 0.614464008878826 0.189083154612239 0.396901703368925 0.595024503088912 0.585307736720115 0.302864770828459 0.493138842201181 0.949106380514775 0.103775896914459 0.185682511023051 0.565950784268233 0.471403159639583 0.0668611390510947 0.407419875333078 0.0668611390510947 0.485492780589688 0.755725678559368 0.752452677197443 0.774218373631638 0.1327189799046 0.115906804499971 0.952172738202484 0.848975369586766 0.115906804499971 0.537359324973889 0.729952652713871
"BMS-345541_1249" 0.187894058965258 0.974872214100354 0.849260025975733 0.24721111346131 0.77113615828556 0.834633519762126 0.978002412712363 0.912347102733463 0.569352349156532 0.801844423324195 0.877992917565697 0.922502102737912 0.896574498617244 0.809541724368639 0.88235455665765 0.797550041859341 0.4758056231511 0.922502102737912 0.910344644782792 0.412305852170334 0.498096203863989 0.970706211790923 0.692968575518421 0.876029729028061 0.697534558752574 0.503665959042902 0.910344644782792 0.531682641786513 0.363951297914714 0.224858016529466 0.239879959731773 0.922502102737912 0.5740668476262 0.464652875395626 0.805095247424172 0.844148337631157 0.673528157457123 0.707148991017669 0.673528157457123 0.915390705054222 0.989826661934546 0.903598196727539 0.98367594285768 0.472587323115383 0.818650626956708 0.923272086615587 0.600306811810581 0.818650626956708 0.833930636358158 0.982874277069226
"AZ960_1250" 0.215215293897786 0.139672792192871 0.213745320121031 0.962343708798712 0.18330298127062 0.171877331698915 0.134339294941016 0.513267177665874 0.168110960239741 0.226309815154008 0.572729243375972 0.499815072075632 0.169185765808964 0.142953126757479 0.578789904116118 0.974825679376724 0.923407670530638 0.499815072075632 0.844525577044684 0.206635182475935 0.776247030151955 0.388802882644826 0.302590100950293 0.187175418043725 0.460939474544151 0.469654307128598 0.844525577044684 0.879001792641854 0.0251941199829727 0.0519012257356957 0.0207217363257622 0.499815072075632 0.439319356370243 0.436968595206673 0.169757765729561 0.185000604918391 0.316533841001408 0.131005504102559 0.316533841001408 0.396712816958029 0.78619484224178 0.126735941074775 0.393816108265828 0.222334194295581 0.335712428128263 0.498479982572825 0.208604694727055 0.335712428128263 0.173955163587836 0.159590387185741
"Talazoparib_1259" 0.7997801739024 0.693462193701532 0.479513410570764 0.462505543258065 0.588660154545681 0.459929539978156 0.713091072376798 0.936352627585062 0.395626188682777 0.810006267604962 0.759132038352363 0.94923305209565 0.599637033153969 0.487359636497947 0.748873048482784 0.566791253201703 0.894369953809171 0.94923305209565 0.818792685532762 0.0761564925516831 0.309313532692234 0.929737836405353 0.0564949962795113 0.548059762802569 0.549032418669139 0.946384992866324 0.818792685532762 0.253226517422283 0.108618341990075 0.02267339376774 0.203295630261949 0.94923305209565 0.0433868798306061 0.987588761522558 0.435952855138965 0.519688400356111 0.0548079615865703 0.194548309512914 0.0548079615865703 0.609165267925486 0.349604007938144 0.776455289242492 0.932100801505175 0.0796599630327704 0.0855505603420458 0.93364045696599 0.664454774292809 0.0855505603420458 0.378319406737428 0.827923685734869
"XAV939_1268" 0.976453468350525 0.655658956503164 0.771096608704187 0.369713149172806 0.736389129985308 0.641083839276487 0.839028204449161 0.847084130601713 0.72962197739718 0.691790397793444 0.87326878763365 0.859953468312108 0.725782901794579 0.867270781556006 0.861794633801688 0.996717809949706 0.222450306550905 0.859953468312108 0.439948780303878 0.199606466639439 0.655104143765314 0.97326467575882 0.214177591600759 0.963328275911416 0.269242743001366 0.681434427521096 0.439948780303878 0.898402777776153 0.00316963786105159 0.0171576943605707 0.00121275396706476 0.859953468312108 0.376244656552467 0.653873914107746 0.640140123997867 0.963473310657333 0.247170693443328 0.0568088846040259 0.247170693443328 0.109429217322507 0.734444587484713 0.818127267657624 0.980619682086726 0.241914725107853 0.278103250205623 0.864188339459195 0.0863335148297645 0.278103250205623 0.719650796221184 0.892306072385212
"Trametinib_1372" 0.781287397379473 0.396827024570737 0.395683186702339 0.101382122839038 0.328437369019522 0.514714769996431 0.317086258170253 0.943712888786429 0.381243295650372 0.167542560640945 0.981245030827802 0.875443591585503 0.379039586456745 0.365630112326776 0.962376496988933 0.01113664773619 0.0665582379578102 0.875443591585503 0.577351091588472 0.37893605384762 0.381765390718162 0.376924885213943 0.422426772928861 0.745250839524455 0.516435208285261 0.00921290766175701 0.577351091588472 0.307177931954083 0.25351378011384 0.519880286641273 0.345186386948038 0.875443591585503 0.565778345538928 0.0090344503781883 0.52596331930457 0.761013714276349 0.445654171022333 0.244516799139206 0.445654171022333 0.450982917015981 0.891465453156639 0.356331807243094 0.370813558548751 0.347239951842796 0.402783890651051 0.867415024741473 0.716692489989428 0.402783890651051 0.497390989402946 0.258404682813337
"Dabrafenib_1373" 0.436216455022355 0.919697022364284 0.830900753754924 0.198972827035876 0.762833347498975 0.91238571150436 0.85700158842638 0.889572884466261 0.860376327682188 0.611706247985364 0.950332023140357 0.866678403851404 0.98111460650556 0.880347717127338 0.925759497560012 0.237471237248685 0.218402117974398 0.866678403851404 0.899151896001696 0.779839466214845 0.650168742132379 0.68374985582803 0.754475554662535 0.735190548967712 0.707926519854315 0.298913820344067 0.899151896001696 0.748779274408908 0.859378709135131 0.717806523503312 0.678519914077899 0.866678403851404 0.945678340695572 0.306434257505671 0.927759842155555 0.718767707325998 0.776479337476582 0.762345253296104 0.776479337476582 0.743297954960688 0.80099431898487 0.888847357074527 0.669285828570308 0.770135971942251 0.812332748223724 0.837558538914352 0.759909939719969 0.812332748223724 0.973485019069382 0.997692596844259
"Temozolomide_1375" 0.63488315199298 0.234783863819464 0.995400124420637 0.428639864680131 0.381876150329516 0.56173433213449 0.484630328729644 0.492803069798512 0.628789027609847 0.216107737337149 0.753371838776023 0.483066631301226 0.242551117486655 0.676022561727898 0.792221146987873 0.836463678213464 0.106620104110288 0.483066631301226 0.221211434636609 0.917712766032044 0.659827310275434 0.397102131814896 0.552286703181831 0.756830704965083 0.274189351891931 0.741529663383659 0.221211434636609 0.322852317083552 0.217130355508765 0.477086626985075 0.134934318299524 0.483066631301226 0.74787818846509 0.732334883660573 0.606410107382743 0.808214987589728 0.55266120575177 0.316450470200092 0.55266120575177 0.488193616083815 0.485595794459075 0.447142024956868 0.40386624619113 0.969472115052675 0.547926145979507 0.460139987575719 0.148028936089903 0.547926145979507 0.904502883661881 0.530287450450812
"AZD5438_1401" 0.299377397645613 0.494039377535204 0.38888885428055 0.374864457769642 0.488573621945025 0.409908705111571 0.359991409202179 0.551225795096844 0.4007850056908 0.569345387870708 0.543713424814386 0.558061404344503 0.550377800219111 0.347864449704612 0.53211577043931 0.968753211019828 0.226431065604034 0.558061404344503 0.0827013331798723 0.692154357788269 0.329590137475047 0.62309986237552 0.965538690982955 0.318519235121089 0.958741366153255 0.402196813476615 0.0827013331798723 0.139447617029491 0.694410805514946 0.984003316517144 0.612613480315419 0.558061404344503 0.953701251021962 0.372104175950366 0.398169159749971 0.30770853203452 0.974739282367633 0.759643759451387 0.974739282367633 0.620005377209555 0.859186540334658 0.35593819883623 0.623314529532334 0.72854714781061 0.997593660220705 0.581768514943802 0.350704239242391 0.997593660220705 0.361657763645948 0.384571342182748
"IAP_5620_1428" 0.217869249688457 0.800243834083652 0.247129241530221 0.291649343853564 0.784859756574659 0.404369822589142 0.705871708383301 0.731707624531219 0.279593519010313 0.802621443711525 0.763986803573005 0.727963551902888 0.780820538048914 0.35194624863084 0.764942330431992 0.361072292857121 0.26204164272293 0.727963551902888 0.27979928015341 0.408604390366718 0.316848481531728 0.701495169086028 0.569024694927731 0.382277870645403 0.522602102250021 0.338101066271493 0.27979928015341 0.329486584203544 0.434723670297301 0.930147362499305 0.230720813714421 0.727963551902888 0.538260101782114 0.335782021757207 0.361893625247805 0.338319283052294 0.538650198896593 0.611907220904138 0.538650198896593 0.277698160859737 0.867529307011476 0.786833401898069 0.694092749008837 0.46387444867966 0.630984271729652 0.742449984778123 0.0927979947750941 0.630984271729652 0.241596676858436 0.734812300856847
"AZD2014_1441" 0.853531682304514 0.951352059218963 0.906415408695647 0.0331939473134512 0.996767478341354 0.933293479466191 0.821311901678063 0.626157054249696 0.946983156961129 0.8032662401868 0.259027444946327 0.648471922866365 0.938338971384243 0.832338083660622 0.241837858908302 0.351701778729061 0.113973734014993 0.648471922866365 0.153425157223348 0.762414734051284 0.20767507647279 0.869826468095354 0.44900075607634 0.644813079430178 0.901903801766591 0.802252445040134 0.153425157223348 0.523074491948514 0.465622386091423 0.577656114036875 0.249558539125578 0.648471922866365 0.535219846872337 0.860941048090278 0.926506543949266 0.650033189865821 0.416889287918764 0.519461494890104 0.416889287918764 0.430882802477826 0.961053296574619 0.766664296442162 0.882542212137527 0.930549330440507 0.616558633860597 0.652473635871067 0.431221012669896 0.616558633860597 0.886847039276125 0.79016562089151
"AZD1208_1449" 0.0990307517210355 0.524929917345458 0.78866104470535 0.141989989130251 0.412766840946457 0.812169470995867 0.386338207813945 0.251742476248875 0.392731812069823 0.107621013349131 0.401209299148049 0.241299877017875 0.788125971050445 0.557369869973992 0.405867921472605 0.138292315139191 0.150927037772516 0.241299877017875 0.108211429540205 0.276854073834104 0.18652693413138 0.174782544807923 0.242251874146957 0.72693571955705 0.347091009455169 0.0371112448429612 0.108211429540205 0.669584992132554 0.603790316533661 0.722617218885658 0.49617518604766 0.241299877017875 0.391849543389904 0.034460392219605 0.810182737307408 0.724846678097992 0.24899753764624 0.550931014736454 0.24899753764624 0.958199889470367 0.773169038039116 0.341983140784438 0.170635438729889 0.191048166413101 0.311536712199578 0.244446741584499 0.847673718938312 0.311536712199578 0.891680444982438 0.330141203223077
"AZD1332_1463" 0.339358314631643 0.58156190283436 0.226305373362469 0.199545762662201 0.499874556989445 0.315208701065092 0.371948903673997 0.349845176389829 0.291042910814519 0.471363392546746 0.376236821981224 0.352604304580175 0.541696933671538 0.23591527551682 0.373558155130275 0.868135885206432 0.0788801005221544 0.352604304580175 0.243434056964961 0.572112741578243 0.216402847235928 0.378850795020296 0.574702376782322 0.224732914326051 0.843099887918276 0.590051673283835 0.243434056964961 0.302678990355447 0.556474232405565 0.955424018884788 0.582629477241906 0.352604304580175 0.615501879600117 0.567070520966033 0.293488325456337 0.206750513998584 0.563111360063353 0.737231899497989 0.563111360063353 0.582418555020178 0.690437165724091 0.422594269706002 0.37794290441353 0.744215073433474 0.59513012058851 0.36466260891793 0.271397772416519 0.59513012058851 0.269031694406442 0.334062140601209
"Ruxolitinib_1507" 0.580648994051359 0.621807962134127 0.78905027338879 0.77197890873209 0.818571384029806 0.902086185995956 0.820615277118256 0.960724156248051 0.947237009969034 0.987996910582131 0.984538973161163 0.951754000002239 0.50046982020351 0.938791275016996 0.983915383014152 0.515552337958969 0.848175169423927 0.951754000002239 0.338731418994093 0.159099932027697 0.777226201534931 0.904302412752945 0.197067790423795 0.860775116388636 0.582639772721044 0.322952587335428 0.338731418994093 0.190849323845716 0.164638543385422 0.119169425727494 0.148041000122907 0.951754000002239 0.215540394267369 0.309009588309087 0.936490810119371 0.897320076321084 0.216711842681057 0.230148531092201 0.216711842681057 0.528539483208635 0.760045200619504 0.894412613314182 0.870294708024909 0.120636049143511 0.282871572012738 0.956396627320256 0.677632832056677 0.282871572012738 0.880620448444364 0.858620947625033
"Linsitinib_1510" 0.278778380937334 0.203115604548326 0.204266091123041 0.407263121414831 0.249867519188283 0.27911419529289 0.201608360339788 0.358728034044652 0.217934379345176 0.0774013764394934 0.614215062727191 0.334972785247177 0.310905453246901 0.256875834673838 0.632021645036056 0.414027154024781 0.452256413526572 0.334972785247177 0.919923878307779 0.270113667310943 0.527305640501702 0.191275327315349 0.117306538999528 0.417721744159821 0.325870369053191 0.0983439424587897 0.919923878307779 0.945374267939535 0.1063285691301 0.136519247112077 0.0508779924097564 0.334972785247177 0.193683086667815 0.0920130378411807 0.274405463838245 0.412018269422862 0.118715579857976 0.167407929643167 0.118715579857976 0.545743670831067 0.572350074393677 0.191039071224447 0.190446731178416 0.299743404060942 0.188086482404326 0.345195484166841 0.522960288467398 0.188086482404326 0.314344839625972 0.137049633534747
"Epirubicin_1511" 0.742897045162262 0.712803195246739 0.646887139616813 0.646704993116391 0.98797219915534 0.716319723152536 0.968763650479443 0.825225191655824 0.647071942590734 0.589671526994966 0.929383416203984 0.824558744799044 0.801461022611946 0.714193971374083 0.941407801690593 0.725727662259985 0.518259171737203 0.824558744799044 0.793200846278826 0.210129672849796 0.454051659635899 0.810002620129208 0.24142381049079 0.701223902984776 0.354439272912519 0.944418091748927 0.793200846278826 0.582706552704858 0.349766692926499 0.121166472113584 0.327273223459554 0.824558744799044 0.178683233259327 0.911458170061993 0.669644124013726 0.651806946451731 0.250857063714091 0.351289006920789 0.250857063714091 0.590278144205849 0.24225966244067 0.866923676823222 0.818235681295794 0.25512437684857 0.197327972335454 0.81206130668229 0.567316149800341 0.197327972335454 0.521002843630312 0.832623889421061
"Cyclophosphamide_1512" 0.202860924455321 0.867643726837867 0.334567504187407 0.333609261784742 0.443401637592354 0.50181110965972 0.508104237102707 0.775436351340333 0.289200003864217 0.761993619901514 0.85244505367618 0.762887039663273 0.838351931171245 0.441150686274909 0.844872587807438 0.362525140888686 0.132570741975463 0.762887039663273 0.41558347131122 0.320088869055037 0.404237844009957 0.6576193445699 0.516474762496925 0.531724625845369 0.884459440818156 0.181873261539687 0.41558347131122 0.64990315919591 0.903002703803636 0.635870777819115 0.921934702874353 0.762887039663273 0.496221476836568 0.171571999412925 0.478378313028254 0.505926083176458 0.50888817110464 0.861865880189567 0.50888817110464 0.381269756159475 0.932493379163713 0.63698006970206 0.653996221393416 0.443470067286108 0.600262847416281 0.782948007727905 0.394863706486706 0.600262847416281 0.323704167876254 0.528801130610396
"Pevonedistat_1529" 0.593836672564872 0.484510511710102 0.644102545352879 0.128979993270033 0.899171739831751 0.655030774956408 0.734613578225336 0.599419598336496 0.761238498286777 0.661142161007407 0.411798897954934 0.605426718223721 0.512191710543611 0.757930628745675 0.40593481525191 0.987960712665547 0.207452291684905 0.605426718223721 0.708878403370526 0.0852603342161273 0.347545551460991 0.67059982969732 0.186225068358079 0.696384877817783 0.964996565764187 0.516626403142663 0.708878403370526 0.688889099015766 0.676420212220006 0.169433841278483 0.796039282196613 0.605426718223721 0.113888026164594 0.484840206540396 0.671908496400102 0.714875151607598 0.175779375122257 0.614827781605851 0.175779375122257 0.282248195039137 0.660206196912185 0.608557774653757 0.661977064353395 0.0919455633043774 0.248340730571548 0.60019019055516 0.741162902563718 0.248340730571548 0.753828949373223 0.656264411886586
"Sapitinib_1549" 0.638108055861291 0.617981586266789 0.533820989886565 0.752289404506004 0.455652926267492 0.469515659393123 0.552690137692098 0.647100764618314 0.481981291069797 0.77983942078228 0.549691858688288 0.64201092562981 0.598724401065494 0.535157243328778 0.540251859616196 0.947807714730404 0.859082879177148 0.64201092562981 0.224532007419256 0.643908071672403 0.808032040346502 0.604511947890815 0.69346598376309 0.559791442786031 0.176304869058237 0.682932335444509 0.224532007419256 0.134112472439859 0.623642976523342 0.797707210595635 0.920947755143951 0.64201092562981 0.822824247666658 0.659648210452334 0.473653645393011 0.565077131791757 0.822326542400348 0.429852979836557 0.822326542400348 0.3719896378751 0.652036616871664 0.516857595440644 0.596889220980872 0.597182861812376 0.629480466411596 0.654013516580591 0.821240119214754 0.629480466411596 0.462547132319176 0.625852797600954
"Uprosertib_1553" 0.792732938796287 0.223099502289649 0.472587053158533 0.647422005509668 0.73181033821519 0.384352868565735 0.282842099422686 0.296776818529248 0.525503560653965 0.253653622988432 0.287028950808012 0.288539817109449 0.399213867722264 0.273211067524344 0.278226552266643 0.571657495142636 0.924287368645893 0.288539817109449 0.642710084522725 0.814374141636432 0.821098819482039 0.225943521769224 0.613628181396756 0.353094264153051 0.253479371298754 0.985257227102595 0.642710084522725 0.485317495130204 0.0643145173650258 0.176039047665162 0.0549582190658098 0.288539817109449 0.756881874159336 0.938881182005655 0.363398909193634 0.331975969642956 0.716984386828733 0.158309695280468 0.716984386828733 0.310459444530481 0.676359856671541 0.21514992332061 0.227230688092849 0.659959144610184 0.581966609651856 0.294286853104612 0.322584188622833 0.581966609651856 0.388988223467758 0.336537527771021
"LCL161_1557" 0.157792961285425 0.792981225604321 0.709008370888829 0.0586379226599747 0.809693475432162 0.754397661436333 0.631174656864635 0.935291879372844 0.550948685273694 0.759944354878822 0.922380698092675 0.93981158269286 0.906135767893728 0.475814279980434 0.933038863481135 0.83103022438888 0.0904101894901059 0.93981158269286 0.467156508042666 0.295702953671772 0.213733655670633 0.988982348368672 0.632324712836506 0.506270027959 0.600338250020625 0.861094089509341 0.467156508042666 0.394860704095859 0.42776931274185 0.944351649529182 0.156480765278411 0.93981158269286 0.466550015155598 0.831727868473781 0.718245560314581 0.475098617212682 0.615699901422792 0.652142648129614 0.615699901422792 0.0953211488954007 0.954585578283966 0.789986325239114 0.98125720502702 0.379453136418755 0.663229968030749 0.918308501213807 0.0587967503946855 0.663229968030749 0.563788072571508 0.748273699686878
"Lapatinib_1558" 0.920199729755165 0.319127389568468 0.453596705955159 0.694137045578875 0.344380540110506 0.376985970370388 0.237905152204341 0.778216466447185 0.434724959374838 0.542321381652769 0.703718431388351 0.764823582115651 0.369574150999533 0.365028203756603 0.691168021560052 0.950669138408162 0.711347616235782 0.764823582115651 0.707075088249053 0.747603317610961 0.630754727024394 0.639849995915709 0.704598071795559 0.448535596209238 0.127357002263132 0.415820705298442 0.707075088249053 0.8436989143183 0.131497055335254 0.27608380756858 0.148221514692255 0.764823582115651 0.901877657677348 0.386737701195902 0.391555460925042 0.465994566905914 0.835584767175748 0.182144970279681 0.835584767175748 0.48527221160953 0.715283251137333 0.253795837360205 0.649003054508401 0.672203043647035 0.574403756543592 0.780909281837318 0.550075914579816 0.574403756543592 0.44030657269104 0.23979133097608
"Luminespib_1559" 0.814223051248203 0.955311735220523 0.51832289297212 0.382310286985362 0.962366971072048 0.630580933522622 0.965509345299611 0.853866653416999 0.685047435934927 0.732394521533453 0.509353308288776 0.877317336174959 0.888019996657939 0.648588912369652 0.482520885422995 0.435047563169078 0.388215246827284 0.877317336174959 0.193626673278201 0.58629028563446 0.512454740646629 0.906707770050526 0.443045151844067 0.465658527021071 0.587436686235791 0.565689788411777 0.193626673278201 0.0688697846519123 0.386620939985925 0.906062090486681 0.26201748924506 0.877317336174959 0.580238143457457 0.580862004301635 0.596464991128289 0.435007688694393 0.428728185546806 0.445871272298683 0.428728185546806 0.413645222817265 0.862088417576545 0.997575985974761 0.900425280619174 0.564961777307139 0.587277127270858 0.901316740838857 0.173488228463422 0.587277127270858 0.481788339977126 0.920890410817355
